date,warehouse_id,city,capacity_limit,capacity_used_pct,daily_orders_processed,efficiency_score,error_rate_pct,staff_count,avg_processing_min,vehicles_in,vehicles_out,month,weekday,is_weekend
2024-01-21,WH-05,Antalya,18000,60.43,13,0.7526,3.3427,9,10.71,4,3,1,6,True
2024-01-21,WH-06,Adana,15000,52.86,10,0.8101,2.3246,7,9.47,4,4,1,6,True
2024-01-21,WH-07,Konya,12000,58.05,10,0.8023,1.4792,6,10.45,2,0,1,6,True
2024-01-21,WH-08,Kocaeli,22000,65.63,14,0.8516,1.8314,11,9.37,4,3,1,6,True
2024-01-22,WH-01,İstanbul,50000,59.51,83,0.8415,0.8896,25,9.97,5,8,1,0,False
2024-01-22,WH-02,Ankara,30000,52.47,52,0.8297,1.669,16,8.97,7,5,1,0,False
2024-01-22,WH-03,İzmir,25000,77.75,45,0.8171,1.7879,10,9.78,5,6,1,0,False
2024-01-22,WH-04,Bursa,20000,70.46,29,0.8285,1.1973,10,9.23,4,2,1,0,False
2024-01-22,WH-05,Antalya,18000,70.56,29,0.78,1.8253,8,10.97,2,5,1,0,False
2024-01-22,WH-06,Adana,15000,64.34,28,0.7565,1.4428,9,10.97,6,4,1,0,False
2024-01-22,WH-07,Konya,12000,76.41,21,0.7386,1.9576,7,10.56,4,2,1,0,False
2024-01-22,WH-08,Kocaeli,22000,67.49,35,0.8275,1.7806,11,9.4,2,2,1,0,False
2024-01-23,WH-01,İstanbul,50000,55.62,87,0.8589,1.8758,24,8.57,6,9,1,1,False
2024-01-23,WH-02,Ankara,30000,62.75,48,0.8357,1.8626,14,8.39,2,5,1,1,False
2024-01-23,WH-03,İzmir,25000,56.92,41,0.8653,1.5105,13,9.67,5,2,1,1,False
2024-01-23,WH-04,Bursa,20000,64.06,30,0.8428,1.6648,9,9.95,5,4,1,1,False
2024-01-23,WH-05,Antalya,18000,48.31,23,0.7405,2.3367,9,10.91,1,2,1,1,False
2024-01-23,WH-06,Adana,15000,68.79,22,0.7399,1.9181,6,11.14,4,1,1,1,False
2024-01-23,WH-07,Konya,12000,68.1,17,0.7426,2.8593,6,11.39,3,2,1,1,False
2024-01-23,WH-08,Kocaeli,22000,56.02,37,0.8433,1.1174,11,9.87,2,4,1,1,False
2024-01-24,WH-01,İstanbul,50000,58.64,79,0.8694,0.8353,25,8.39,5,9,1,2,False
2024-01-24,WH-02,Ankara,30000,50.9,44,0.7875,2.5164,16,9.83,3,7,1,2,False
2024-01-24,WH-03,İzmir,25000,68.85,39,0.891,0.9953,10,8.57,3,4,1,2,False
2024-01-24,WH-04,Bursa,20000,50.38,31,0.7785,2.1944,12,9.96,6,3,1,2,False
2024-01-24,WH-05,Antalya,18000,64.35,26,0.7973,1.1936,8,10.43,5,2,1,2,False
2024-01-24,WH-06,Adana,15000,65.09,21,0.7911,1.6554,5,8.98,3,6,1,2,False
2024-01-24,WH-07,Konya,12000,74.46,15,0.7322,2.3161,7,10.3,4,5,1,2,False
2024-01-24,WH-08,Kocaeli,22000,64.16,41,0.8761,0.6387,10,9.14,3,5,1,2,False
2024-01-25,WH-01,İstanbul,50000,65.73,73,0.8061,0.8641,24,9.36,3,6,1,3,False
2024-01-25,WH-02,Ankara,30000,66.46,61,0.828,0.8299,14,9.41,4,7,1,3,False
2024-01-25,WH-03,İzmir,25000,53.65,43,0.8397,1.5029,9,8.7,6,7,1,3,False
2024-01-25,WH-04,Bursa,20000,63.52,27,0.8163,1.9344,7,9.59,5,2,1,3,False
2024-01-25,WH-05,Antalya,18000,52.41,31,0.7865,2.0831,10,9.54,2,5,1,3,False
2024-01-25,WH-06,Adana,15000,65.33,24,0.7289,1.5531,5,12.83,5,5,1,3,False
2024-01-25,WH-07,Konya,12000,65.55,21,0.7147,2.5635,5,11.36,1,6,1,3,False
2024-01-25,WH-08,Kocaeli,22000,63.71,37,0.842,1.0064,11,9.48,2,4,1,3,False
2024-01-26,WH-01,İstanbul,50000,50.38,100,0.832,1.3862,25,9.58,7,6,1,4,False
2024-01-26,WH-02,Ankara,30000,57.44,59,0.8205,1.978,16,9.65,2,4,1,4,False
2024-01-26,WH-03,İzmir,25000,65.74,54,0.9009,0.6204,11,9.47,5,4,1,4,False
2024-01-26,WH-04,Bursa,20000,64.86,37,0.7987,2.9233,9,10.05,1,6,1,4,False
2024-01-26,WH-05,Antalya,18000,60.52,25,0.8167,1.3946,11,9.94,2,6,1,4,False
2024-01-26,WH-06,Adana,15000,78.69,24,0.8336,2.005,7,9.51,4,1,1,4,False
2024-01-26,WH-07,Konya,12000,67.84,17,0.7519,1.4149,6,11.2,0,4,1,4,False
2024-01-26,WH-08,Kocaeli,22000,67.6,36,0.7997,2.5132,10,9.86,3,6,1,4,False
2024-01-27,WH-01,İstanbul,50000,63.43,53,0.8988,0.6244,24,9.37,3,8,1,5,True
2024-01-27,WH-02,Ankara,30000,54.8,22,0.8273,1.8008,15,8.31,1,1,1,5,True
2024-01-27,WH-03,İzmir,25000,71.88,24,0.8192,1.3298,12,9.8,1,5,1,5,True
2024-01-27,WH-04,Bursa,20000,63.62,22,0.8471,1.5199,10,9.84,2,4,1,5,True
2024-01-27,WH-05,Antalya,18000,61.14,20,0.7772,1.8835,10,10.41,3,1,1,5,True
2024-01-27,WH-06,Adana,15000,76.84,18,0.8046,2.2693,6,9.4,3,5,1,5,True
2024-01-27,WH-07,Konya,12000,73.95,11,0.7317,1.8457,5,11.17,1,2,1,5,True
2024-01-27,WH-08,Kocaeli,22000,60.99,21,0.8509,1.6518,9,9.41,1,2,1,5,True
2024-01-28,WH-01,İstanbul,50000,69.86,36,0.8666,0.6085,27,10.0,1,5,1,6,True
2024-01-28,WH-02,Ankara,30000,69.74,23,0.7977,1.7232,17,10.65,5,3,1,6,True
2024-01-28,WH-03,İzmir,25000,68.24,16,0.8525,1.4407,13,8.93,3,3,1,6,True
2024-01-28,WH-04,Bursa,20000,56.01,14,0.8364,1.3623,12,9.14,5,0,1,6,True
2024-01-28,WH-05,Antalya,18000,44.03,14,0.848,1.2305,9,9.32,4,2,1,6,True
2024-01-28,WH-06,Adana,15000,60.24,11,0.7643,2.5598,6,10.32,4,5,1,6,True
2024-01-28,WH-07,Konya,12000,72.66,10,0.7354,1.8937,6,11.41,3,3,1,6,True
2024-01-28,WH-08,Kocaeli,22000,70.98,14,0.8706,1.2337,11,9.2,5,4,1,6,True
2024-01-29,WH-01,İstanbul,50000,52.6,88,0.8458,0.3899,26,10.09,9,5,1,0,False
2024-01-29,WH-02,Ankara,30000,67.9,38,0.8134,1.7898,15,9.76,1,3,1,0,False
2024-01-29,WH-03,İzmir,25000,73.14,40,0.8322,1.1507,12,10.04,2,3,1,0,False
2024-01-29,WH-04,Bursa,20000,61.15,33,0.7799,0.946,9,10.34,6,2,1,0,False
2024-01-29,WH-05,Antalya,18000,56.59,28,0.7538,2.0507,10,10.24,2,4,1,0,False
2024-01-29,WH-06,Adana,15000,59.31,24,0.7781,1.7129,7,10.34,1,1,1,0,False
2024-01-29,WH-07,Konya,12000,58.17,20,0.7149,2.5106,6,12.2,6,5,1,0,False
2024-01-29,WH-08,Kocaeli,22000,72.93,32,0.8639,0.6017,8,8.94,2,6,1,0,False
2024-01-30,WH-01,İstanbul,50000,60.91,74,0.8971,0.5945,25,8.22,7,6,1,1,False
2024-01-30,WH-02,Ankara,30000,54.6,49,0.8403,1.7612,13,10.48,3,3,1,1,False
2024-01-30,WH-03,İzmir,25000,67.9,37,0.8729,0.6795,11,8.95,6,4,1,1,False
2024-01-30,WH-04,Bursa,20000,69.67,32,0.8719,1.6467,11,9.61,5,5,1,1,False
2024-01-30,WH-05,Antalya,18000,61.77,30,0.7734,1.0414,10,10.37,2,4,1,1,False
2024-01-30,WH-06,Adana,15000,42.5,24,0.7402,2.5648,7,10.48,6,3,1,1,False
2024-01-30,WH-07,Konya,12000,80.83,18,0.7329,2.1971,5,11.02,3,2,1,1,False
2024-01-30,WH-08,Kocaeli,22000,84.86,38,0.9043,0.8823,12,8.1,1,3,1,1,False
2024-01-31,WH-01,İstanbul,50000,59.4,74,0.8529,1.657,26,8.71,5,4,1,2,False
2024-01-31,WH-02,Ankara,30000,59.79,44,0.84,1.8355,17,10.12,5,4,1,2,False
2024-01-31,WH-03,İzmir,25000,56.99,41,0.8297,1.39,14,9.68,7,4,1,2,False
2024-01-31,WH-04,Bursa,20000,61.65,34,0.8293,1.355,9,9.99,3,2,1,2,False
2024-01-31,WH-05,Antalya,18000,50.38,23,0.7821,2.0182,8,11.39,6,1,1,2,False
2024-01-31,WH-06,Adana,15000,65.62,22,0.7299,2.4749,8,11.06,4,6,1,2,False
2024-01-31,WH-07,Konya,12000,66.94,18,0.7129,3.0173,5,12.08,2,6,1,2,False
2024-01-31,WH-08,Kocaeli,22000,72.25,29,0.8656,1.1212,10,9.58,3,5,1,2,False
2024-02-01,WH-01,İstanbul,50000,79.29,77,0.8901,0.6752,24,9.15,3,10,2,3,False
2024-02-01,WH-02,Ankara,30000,68.1,50,0.8507,1.3425,13,9.63,6,8,2,3,False
2024-02-01,WH-03,İzmir,25000,74.83,36,0.8996,1.7053,11,8.66,2,3,2,3,False
2024-02-01,WH-04,Bursa,20000,64.07,28,0.835,0.8595,10,8.56,5,1,2,3,False
2024-02-01,WH-05,Antalya,18000,63.16,32,0.7772,2.0547,9,9.28,2,2,2,3,False
2024-02-01,WH-06,Adana,15000,76.37,20,0.7862,1.1245,8,10.55,1,6,2,3,False
2024-02-01,WH-07,Konya,12000,64.96,16,0.689,2.8938,7,11.44,0,6,2,3,False
2024-02-01,WH-08,Kocaeli,22000,68.38,32,0.8532,0.141,12,9.98,3,3,2,3,False
2024-02-02,WH-01,İstanbul,50000,76.17,86,0.866,1.2932,24,8.8,7,8,2,4,False
2024-02-02,WH-02,Ankara,30000,67.76,42,0.8226,1.9682,13,9.86,4,7,2,4,False
2024-02-02,WH-03,İzmir,25000,65.94,47,0.877,2.1556,13,8.41,5,6,2,4,False
2024-02-02,WH-04,Bursa,20000,67.88,31,0.8281,2.0321,9,9.63,2,6,2,4,False
2024-02-02,WH-05,Antalya,18000,53.73,32,0.8047,1.2469,9,9.76,4,2,2,4,False
2024-02-02,WH-06,Adana,15000,60.63,25,0.7006,2.5756,5,12.17,3,1,2,4,False
2024-02-02,WH-07,Konya,12000,70.8,20,0.7315,2.1384,5,11.13,3,3,2,4,False
2024-02-02,WH-08,Kocaeli,22000,67.53,31,0.8271,1.6906,11,9.01,6,6,2,4,False
2024-02-03,WH-01,İstanbul,50000,63.43,55,0.8435,1.7696,24,9.4,7,5,2,5,True
2024-02-03,WH-02,Ankara,30000,68.18,33,0.8385,1.2355,14,9.38,4,6,2,5,True
2024-02-03,WH-03,İzmir,25000,70.37,18,0.8678,0.3146,12,7.72,5,2,2,5,True
2024-02-03,WH-04,Bursa,20000,60.43,23,0.8146,1.8561,10,9.06,6,1,2,5,True
2024-02-03,WH-05,Antalya,18000,68.42,17,0.7649,2.2753,7,10.76,5,2,2,5,True
2024-02-03,WH-06,Adana,15000,61.61,12,0.7111,2.7115,8,12.1,0,4,2,5,True
2024-02-03,WH-07,Konya,12000,58.82,11,0.7704,1.867,5,10.06,4,5,2,5,True
2024-02-03,WH-08,Kocaeli,22000,74.77,21,0.8283,2.0322,10,10.27,2,3,2,5,True
2024-02-04,WH-01,İstanbul,50000,71.7,34,0.8451,1.451,25,8.54,5,7,2,6,True
2024-02-04,WH-02,Ankara,30000,53.38,24,0.8525,0.9329,15,9.6,1,3,2,6,True
2024-02-04,WH-03,İzmir,25000,57.92,16,0.8426,1.0186,12,9.54,4,6,2,6,True
2024-02-04,WH-04,Bursa,20000,55.18,12,0.8176,1.4186,9,9.97,3,1,2,6,True
2024-02-04,WH-05,Antalya,18000,72.87,12,0.8012,1.8885,8,10.63,2,4,2,6,True
2024-02-04,WH-06,Adana,15000,75.54,10,0.7863,1.6076,6,10.23,3,4,2,6,True
2024-02-04,WH-07,Konya,12000,59.36,10,0.7082,3.2964,5,10.33,1,3,2,6,True
2024-02-04,WH-08,Kocaeli,22000,59.22,15,0.8511,0.5065,11,9.54,3,4,2,6,True
2024-02-05,WH-01,İstanbul,50000,69.41,84,0.8613,0.3036,24,8.86,6,6,2,0,False
2024-02-05,WH-02,Ankara,30000,75.36,41,0.8617,0.8498,15,9.41,3,3,2,0,False
2024-02-05,WH-03,İzmir,25000,65.76,36,0.7911,0.8851,12,10.58,6,4,2,0,False
2024-02-05,WH-04,Bursa,20000,56.58,33,0.8565,1.4793,10,9.27,6,4,2,0,False
2024-02-05,WH-05,Antalya,18000,70.87,26,0.8139,1.3845,9,10.06,3,4,2,0,False
2024-02-05,WH-06,Adana,15000,59.45,22,0.7621,2.336,6,11.08,3,4,2,0,False
2024-02-05,WH-07,Konya,12000,79.54,17,0.764,1.6675,5,10.2,2,5,2,0,False
2024-02-05,WH-08,Kocaeli,22000,62.36,32,0.8398,1.2981,10,9.13,1,6,2,0,False
2024-02-06,WH-01,İstanbul,50000,73.98,81,0.8704,1.51,25,8.89,7,9,2,1,False
2024-02-06,WH-02,Ankara,30000,57.95,46,0.7918,1.97,15,10.33,4,3,2,1,False
2024-02-06,WH-03,İzmir,25000,51.3,37,0.8051,1.7468,12,9.58,3,6,2,1,False
2024-02-06,WH-04,Bursa,20000,59.88,34,0.8656,0.2453,9,9.42,1,4,2,1,False
2024-02-06,WH-05,Antalya,18000,71.61,25,0.7979,2.3382,8,9.48,4,5,2,1,False
2024-02-06,WH-06,Adana,15000,61.73,21,0.7399,1.6468,5,11.46,2,3,2,1,False
2024-02-06,WH-07,Konya,12000,64.33,15,0.7439,2.2283,5,10.04,0,5,2,1,False
2024-02-06,WH-08,Kocaeli,22000,64.57,29,0.8598,0.5225,11,8.85,5,6,2,1,False
2024-02-07,WH-01,İstanbul,50000,49.58,81,0.886,0.9823,24,9.34,8,5,2,2,False
2024-02-07,WH-02,Ankara,30000,62.42,38,0.7872,2.3697,14,9.87,6,3,2,2,False
2024-02-07,WH-03,İzmir,25000,51.33,39,0.8996,0.7506,13,9.15,6,6,2,2,False
2024-02-07,WH-04,Bursa,20000,70.35,22,0.7979,1.4944,11,9.75,4,4,2,2,False
2024-02-07,WH-05,Antalya,18000,57.29,28,0.8342,1.2675,9,9.54,3,4,2,2,False
2024-02-07,WH-06,Adana,15000,54.16,21,0.7447,1.6805,5,10.78,6,6,2,2,False
2024-02-07,WH-07,Konya,12000,57.87,19,0.7902,1.6086,5,9.99,0,4,2,2,False
2024-02-07,WH-08,Kocaeli,22000,67.99,37,0.8713,1.336,9,9.73,3,3,2,2,False
2024-02-08,WH-01,İstanbul,50000,57.4,67,0.856,1.0312,25,9.19,7,4,2,3,False
2024-02-08,WH-02,Ankara,30000,59.75,41,0.8211,0.5489,15,10.38,6,4,2,3,False
2024-02-08,WH-03,İzmir,25000,70.92,37,0.8914,1.1818,11,8.73,5,2,2,3,False
2024-02-08,WH-04,Bursa,20000,55.14,29,0.9058,0.7563,11,8.75,6,3,2,3,False
2024-02-08,WH-05,Antalya,18000,64.64,26,0.8283,2.6167,7,9.54,1,5,2,3,False
2024-02-08,WH-06,Adana,15000,51.03,22,0.7411,2.2827,6,10.81,3,3,2,3,False
2024-02-08,WH-07,Konya,12000,60.83,18,0.7113,1.8165,5,11.52,3,2,2,3,False
2024-02-08,WH-08,Kocaeli,22000,74.68,31,0.8793,1.0038,11,8.23,4,6,2,3,False
2024-02-09,WH-01,İstanbul,50000,63.34,83,0.8484,0.9999,25,9.14,7,5,2,4,False
2024-02-09,WH-02,Ankara,30000,69.58,47,0.8123,1.5902,14,10.4,6,3,2,4,False
2024-02-09,WH-03,İzmir,25000,51.89,40,0.8739,0.6843,11,9.05,2,7,2,4,False
2024-02-09,WH-04,Bursa,20000,69.19,39,0.8876,0.9289,10,9.91,6,6,2,4,False
2024-02-09,WH-05,Antalya,18000,68.3,31,0.7489,1.5016,9,11.19,4,2,2,4,False
2024-02-09,WH-06,Adana,15000,70.4,23,0.7346,1.805,7,10.92,6,6,2,4,False
2024-02-09,WH-07,Konya,12000,60.73,18,0.695,2.4284,5,11.36,3,1,2,4,False
2024-02-09,WH-08,Kocaeli,22000,76.44,34,0.8284,1.612,11,9.13,2,7,2,4,False
2024-02-10,WH-01,İstanbul,50000,54.41,49,0.8718,0.9165,25,8.82,6,5,2,5,True
2024-02-10,WH-02,Ankara,30000,60.38,22,0.8387,1.3643,14,10.14,6,2,2,5,True
2024-02-10,WH-03,İzmir,25000,71.27,23,0.8507,1.5306,12,10.07,1,3,2,5,True
2024-02-10,WH-04,Bursa,20000,69.57,18,0.7931,1.9353,8,11.05,3,6,2,5,True
2024-02-10,WH-05,Antalya,18000,66.8,18,0.7407,2.5807,10,10.69,3,2,2,5,True
2024-02-10,WH-06,Adana,15000,61.99,14,0.8118,1.4565,7,10.33,1,4,2,5,True
2024-02-10,WH-07,Konya,12000,64.35,10,0.7315,2.2235,6,11.42,3,2,2,5,True
2024-02-10,WH-08,Kocaeli,22000,63.84,21,0.8607,1.4929,12,8.59,6,6,2,5,True
2024-02-11,WH-01,İstanbul,50000,63.4,36,0.9315,0.1,23,8.29,4,6,2,6,True
2024-02-11,WH-02,Ankara,30000,69.83,22,0.8036,2.0798,14,10.38,4,2,2,6,True
2024-02-11,WH-03,İzmir,25000,57.28,15,0.8376,1.2692,11,9.12,1,3,2,6,True
2024-02-11,WH-04,Bursa,20000,71.54,14,0.8067,0.8755,10,10.15,2,5,2,6,True
2024-02-11,WH-05,Antalya,18000,78.39,11,0.7637,1.7583,8,10.07,5,5,2,6,True
2024-02-11,WH-06,Adana,15000,57.53,12,0.8121,1.3528,6,9.53,2,5,2,6,True
2024-02-11,WH-07,Konya,12000,80.87,10,0.7231,2.0645,7,10.51,4,1,2,6,True
2024-02-11,WH-08,Kocaeli,22000,75.96,14,0.8727,0.5863,11,8.4,4,4,2,6,True
2024-02-12,WH-01,İstanbul,50000,49.26,85,0.8393,1.4726,23,9.54,8,7,2,0,False
2024-02-12,WH-02,Ankara,30000,59.09,48,0.8164,1.8877,15,10.56,5,5,2,0,False
2024-02-12,WH-03,İzmir,25000,57.03,35,0.8895,1.0741,11,8.7,1,6,2,0,False
2024-02-12,WH-04,Bursa,20000,61.91,33,0.8534,1.8064,10,8.7,1,3,2,0,False
2024-02-12,WH-05,Antalya,18000,73.86,29,0.826,1.4744,7,9.46,2,5,2,0,False
2024-02-12,WH-06,Adana,15000,71.83,21,0.7724,2.2706,6,10.46,2,4,2,0,False
2024-02-12,WH-07,Konya,12000,61.73,14,0.6955,3.3055,6,11.72,2,1,2,0,False
2024-02-12,WH-08,Kocaeli,22000,63.97,29,0.8798,0.5258,10,9.65,4,5,2,0,False
2024-02-13,WH-01,İstanbul,50000,61.55,65,0.8455,1.4058,25,10.27,6,4,2,1,False
2024-02-13,WH-02,Ankara,30000,74.98,45,0.831,0.6685,15,9.65,4,4,2,1,False
2024-02-13,WH-03,İzmir,25000,64.25,40,0.8389,0.8633,11,9.49,3,7,2,1,False
2024-02-13,WH-04,Bursa,20000,58.48,31,0.9002,0.3462,8,9.14,5,6,2,1,False
2024-02-13,WH-05,Antalya,18000,65.2,23,0.7692,2.1724,9,10.97,6,6,2,1,False
2024-02-13,WH-06,Adana,15000,65.38,22,0.7661,1.3865,6,10.55,5,5,2,1,False
2024-02-13,WH-07,Konya,12000,62.4,18,0.7336,1.934,6,10.91,0,3,2,1,False
2024-02-13,WH-08,Kocaeli,22000,60.06,34,0.8584,1.8885,13,9.2,2,4,2,1,False
2024-02-14,WH-01,İstanbul,50000,75.14,79,0.8946,0.1,23,8.69,7,5,2,2,False
2024-02-14,WH-02,Ankara,30000,57.69,39,0.8367,1.6124,16,9.26,5,4,2,2,False
2024-02-14,WH-03,İzmir,25000,66.5,32,0.8114,2.444,11,9.82,3,4,2,2,False
2024-02-14,WH-04,Bursa,20000,63.82,28,0.8217,2.6037,10,9.98,6,1,2,2,False
2024-02-14,WH-05,Antalya,18000,69.92,23,0.7909,1.7971,9,10.56,3,4,2,2,False
2024-02-14,WH-06,Adana,15000,64.81,22,0.7602,1.3624,6,10.58,3,6,2,2,False
2024-02-14,WH-07,Konya,12000,46.06,18,0.7493,1.6193,6,11.34,4,3,2,2,False
2024-02-14,WH-08,Kocaeli,22000,76.48,30,0.886,0.9812,9,9.22,2,6,2,2,False
2024-02-15,WH-01,İstanbul,50000,42.13,67,0.837,1.9782,25,10.17,7,9,2,3,False
2024-02-15,WH-02,Ankara,30000,67.22,51,0.8027,1.0511,14,9.52,4,3,2,3,False
2024-02-15,WH-03,İzmir,25000,59.83,32,0.842,1.144,11,9.71,1,4,2,3,False
2024-02-15,WH-04,Bursa,20000,71.03,28,0.8514,1.6884,9,8.78,3,3,2,3,False
2024-02-15,WH-05,Antalya,18000,57.25,25,0.8139,0.7498,9,9.93,6,1,2,3,False
2024-02-15,WH-06,Adana,15000,67.18,23,0.7586,1.3847,8,10.52,5,4,2,3,False
2024-02-15,WH-07,Konya,12000,65.92,17,0.7739,1.6833,7,10.44,5,4,2,3,False
2024-02-15,WH-08,Kocaeli,22000,67.06,34,0.8802,1.397,11,9.89,4,4,2,3,False
2024-02-16,WH-01,İstanbul,50000,74.47,79,0.8514,1.3921,24,8.99,8,7,2,4,False
2024-02-16,WH-02,Ankara,30000,81.71,54,0.8152,0.9755,14,9.43,6,7,2,4,False
2024-02-16,WH-03,İzmir,25000,69.82,45,0.8675,1.0032,11,9.75,6,3,2,4,False
2024-02-16,WH-04,Bursa,20000,56.71,31,0.8766,2.2231,10,9.3,2,5,2,4,False
2024-02-16,WH-05,Antalya,18000,62.62,34,0.8238,1.1239,9,9.23,1,3,2,4,False
2024-02-16,WH-06,Adana,15000,51.74,23,0.7747,2.0019,5,11.42,3,6,2,4,False
2024-02-16,WH-07,Konya,12000,63.88,19,0.7107,2.7052,5,11.64,2,4,2,4,False
2024-02-16,WH-08,Kocaeli,22000,68.48,32,0.8542,1.5587,9,9.59,2,3,2,4,False
2024-02-17,WH-01,İstanbul,50000,59.83,44,0.8874,0.9241,25,9.39,7,4,2,5,True
2024-02-17,WH-02,Ankara,30000,63.9,29,0.79,2.7783,15,10.13,5,6,2,5,True
2024-02-17,WH-03,İzmir,25000,66.66,23,0.8498,1.4656,11,10.25,2,4,2,5,True
2024-02-17,WH-04,Bursa,20000,50.54,20,0.8386,1.6936,8,10.09,6,6,2,5,True
2024-02-17,WH-05,Antalya,18000,54.53,18,0.7848,1.1501,9,9.68,5,2,2,5,True
2024-02-17,WH-06,Adana,15000,65.66,13,0.8221,2.0336,6,9.12,2,4,2,5,True
2024-02-17,WH-07,Konya,12000,53.78,11,0.7636,2.2204,6,10.5,3,0,2,5,True
2024-02-17,WH-08,Kocaeli,22000,56.47,21,0.8682,1.6861,10,9.42,3,3,2,5,True
2024-02-18,WH-01,İstanbul,50000,60.73,35,0.8854,1.8251,26,8.61,6,2,2,6,True
2024-02-18,WH-02,Ankara,30000,70.85,21,0.8225,0.7776,14,10.04,2,3,2,6,True
2024-02-18,WH-03,İzmir,25000,59.82,20,0.8214,1.9928,12,9.54,3,1,2,6,True
2024-02-18,WH-04,Bursa,20000,63.87,13,0.8525,1.2935,8,9.32,4,0,2,6,True
2024-02-18,WH-05,Antalya,18000,73.87,14,0.8276,0.9613,9,10.14,3,3,2,6,True
2024-02-18,WH-06,Adana,15000,74.47,10,0.7343,2.2322,6,11.63,0,3,2,6,True
2024-02-18,WH-07,Konya,12000,63.32,10,0.7059,2.7668,6,11.32,3,4,2,6,True
2024-02-18,WH-08,Kocaeli,22000,73.57,16,0.8661,1.2938,11,8.36,3,5,2,6,True
2024-02-19,WH-01,İstanbul,50000,51.9,80,0.8702,1.3199,23,9.22,9,5,2,0,False
2024-02-19,WH-02,Ankara,30000,63.01,44,0.8433,2.2038,15,9.5,2,2,2,0,False
2024-02-19,WH-03,İzmir,25000,75.94,33,0.8451,0.3961,10,8.83,2,4,2,0,False
2024-02-19,WH-04,Bursa,20000,73.11,27,0.8359,1.5829,7,9.95,2,2,2,0,False
2024-02-19,WH-05,Antalya,18000,50.67,29,0.7527,2.5478,8,11.13,2,4,2,0,False
2024-02-19,WH-06,Adana,15000,60.9,23,0.7558,0.958,7,9.99,4,3,2,0,False
2024-02-19,WH-07,Konya,12000,53.15,15,0.7127,2.5907,5,11.6,4,4,2,0,False
2024-02-19,WH-08,Kocaeli,22000,72.72,36,0.9151,0.9145,11,8.42,5,6,2,0,False
2024-02-20,WH-01,İstanbul,50000,67.58,56,0.829,0.6693,23,9.97,5,8,2,1,False
2024-02-20,WH-02,Ankara,30000,66.29,48,0.7868,1.5644,16,10.04,4,7,2,1,False
2024-02-20,WH-03,İzmir,25000,75.82,34,0.9184,0.4884,10,8.75,2,4,2,1,False
2024-02-20,WH-04,Bursa,20000,76.84,28,0.7916,1.2086,9,10.45,4,3,2,1,False
2024-02-20,WH-05,Antalya,18000,73.58,23,0.7753,1.0409,8,9.64,5,6,2,1,False
2024-02-20,WH-06,Adana,15000,80.41,19,0.7641,2.4179,6,10.77,3,3,2,1,False
2024-02-20,WH-07,Konya,12000,78.7,16,0.7324,1.7181,5,10.35,2,4,2,1,False
2024-02-20,WH-08,Kocaeli,22000,78.81,28,0.8535,1.0265,14,10.14,1,1,2,1,False
2024-02-21,WH-01,İstanbul,50000,75.77,61,0.8593,1.0607,24,9.23,3,6,2,2,False
2024-02-21,WH-02,Ankara,30000,62.29,39,0.8074,1.7752,15,9.98,3,6,2,2,False
2024-02-21,WH-03,İzmir,25000,73.54,40,0.8895,0.5118,10,9.13,2,4,2,2,False
2024-02-21,WH-04,Bursa,20000,57.01,29,0.84,0.4201,9,8.87,3,4,2,2,False
2024-02-21,WH-05,Antalya,18000,71.33,26,0.7275,0.6301,10,10.41,1,1,2,2,False
2024-02-21,WH-06,Adana,15000,56.59,19,0.7949,2.1116,6,10.4,3,5,2,2,False
2024-02-21,WH-07,Konya,12000,67.44,17,0.7589,1.9248,5,10.99,0,4,2,2,False
2024-02-21,WH-08,Kocaeli,22000,64.9,31,0.8633,0.7824,9,8.95,4,6,2,2,False
2024-02-22,WH-01,İstanbul,50000,64.3,75,0.8372,0.5969,23,9.47,7,10,2,3,False
2024-02-22,WH-02,Ankara,30000,55.35,51,0.8414,0.5704,15,9.17,7,6,2,3,False
2024-02-22,WH-03,İzmir,25000,70.63,36,0.8526,1.3005,12,10.31,6,6,2,3,False
2024-02-22,WH-04,Bursa,20000,63.87,25,0.8303,0.9131,10,9.42,3,4,2,3,False
2024-02-22,WH-05,Antalya,18000,65.68,28,0.779,2.6289,7,10.58,6,5,2,3,False
2024-02-22,WH-06,Adana,15000,53.08,25,0.7592,2.1637,6,10.82,2,5,2,3,False
2024-02-22,WH-07,Konya,12000,70.87,20,0.7964,1.1006,5,9.28,3,1,2,3,False
2024-02-22,WH-08,Kocaeli,22000,69.09,30,0.8679,0.7812,10,8.23,2,3,2,3,False
2024-02-23,WH-01,İstanbul,50000,77.44,80,0.8237,1.3981,26,9.2,6,9,2,4,False
2024-02-23,WH-02,Ankara,30000,74.32,47,0.8979,0.9477,15,8.32,2,6,2,4,False
2024-02-23,WH-03,İzmir,25000,62.48,41,0.8601,1.3602,11,9.95,7,6,2,4,False
2024-02-23,WH-04,Bursa,20000,59.22,33,0.7931,2.3805,11,10.23,3,3,2,4,False
2024-02-23,WH-05,Antalya,18000,62.61,25,0.8057,1.0916,10,9.33,5,5,2,4,False
2024-02-23,WH-06,Adana,15000,66.79,21,0.7978,0.3515,6,8.66,2,5,2,4,False
2024-02-23,WH-07,Konya,12000,58.27,21,0.7899,0.8248,5,9.94,1,5,2,4,False
