delivery_id,order_id,warehouse_id,driver_id,origin_city,destination_city,pickup_date,promised_delivery_date,actual_delivery_date,promised_days,actual_days,delay_days,is_delayed,delay_reason,delivery_cost_tl,delivery_status,customer_satisfaction,priority,weight_kg
DEL-005932,ORD-005932,WH-06,DRV-078,Adana,Kocaeli,2023-01-30,2023-01-31,2023-01-31,1,1,0,False,,235.97,Zamanında Teslim,4.4,Express,41.95
DEL-005933,ORD-005933,WH-03,DRV-001,İzmir,Ankara,2024-01-06,2024-01-13,2024-01-13,7,7,0,False,,11.57,Zamanında Teslim,4.9,Economy,6.61
DEL-005934,ORD-005934,WH-06,DRV-062,Adana,Ankara,2023-02-08,2023-02-15,2023-02-15,7,7,0,False,,6.67,Zamanında Teslim,4.4,Economy,3.81
DEL-005935,ORD-005935,WH-08,DRV-118,Kocaeli,Erzurum,2023-09-03,2023-09-10,2023-09-12,7,9,2,True,Depo Gecikme,17.92,Gecikmeli Teslim,2.5,Economy,5.69
DEL-005936,ORD-005936,WH-01,DRV-055,İstanbul,Trabzon,2024-06-28,2024-06-29,2024-06-29,1,1,0,False,,204.3,Zamanında Teslim,4.0,Express,18.16
DEL-005937,ORD-005937,WH-05,DRV-073,Antalya,Ankara,2024-05-23,2024-05-26,2024-05-26,3,3,0,False,,19.48,Zamanında Teslim,4.8,Standard,7.79
DEL-005938,ORD-005938,WH-02,DRV-022,Ankara,Adana,2024-03-02,2024-03-05,2024-03-05,3,3,0,False,,164.67,Zamanında Teslim,4.0,Standard,47.05
DEL-005939,ORD-005939,WH-05,DRV-080,Antalya,Gaziantep,2023-05-14,2023-05-17,2023-05-17,3,3,0,False,,34.37,Zamanında Teslim,5.0,Standard,9.82
DEL-005940,ORD-005940,WH-04,DRV-072,Bursa,Kocaeli,2024-04-06,2024-04-09,2024-04-09,3,3,0,False,,3.89,Zamanında Teslim,4.2,Standard,1.73
DEL-005941,ORD-005941,WH-05,DRV-013,Antalya,Mersin,2024-09-21,2024-09-28,2024-09-28,7,7,0,False,,4.11,Zamanında Teslim,4.5,Economy,2.35
DEL-005942,ORD-005942,WH-08,DRV-009,Kocaeli,İstanbul,2024-07-03,2024-07-10,2024-07-11,7,8,1,True,Sürücü Değişimi,10.68,Gecikmeli Teslim,3.3,Economy,6.78
DEL-005943,ORD-005943,WH-04,DRV-105,Bursa,Ankara,2023-07-02,2023-07-05,2023-07-05,3,3,0,False,,70.97,Zamanında Teslim,4.7,Standard,28.39
DEL-005944,ORD-005944,WH-02,DRV-088,Ankara,Ankara,2024-12-14,2024-12-17,2024-12-17,3,3,0,False,,1.4,Zamanında Teslim,4.7,Standard,0.56
DEL-005945,ORD-005945,WH-07,DRV-034,Konya,Trabzon,2024-01-26,2024-02-02,2024-02-03,7,8,1,True,Depo Gecikme,4.09,Gecikmeli Teslim,3.1,Economy,1.3
DEL-005946,ORD-005946,WH-01,DRV-042,İstanbul,İstanbul,2024-08-13,2024-08-16,2024-08-17,3,4,1,True,Depo Gecikme,3.44,Gecikmeli Teslim,3.7,Standard,1.53
DEL-005947,ORD-005947,WH-04,DRV-083,Bursa,İstanbul,2024-10-04,2024-10-07,2024-10-08,3,4,1,True,Adres Bulunamadı,3.47,Gecikmeli Teslim,3.8,Standard,1.54
DEL-005948,ORD-005948,WH-08,DRV-004,Kocaeli,Adana,2023-11-25,2023-11-28,2023-12-06,3,11,8,True,Sürücü Değişimi,6.61,Gecikmeli Teslim,1.8,Standard,1.89
DEL-005949,ORD-005949,WH-03,DRV-083,İzmir,İstanbul,2023-08-26,2023-08-29,2023-08-29,3,3,0,False,,2.7,Zamanında Teslim,4.4,Standard,1.2
DEL-005950,ORD-005950,WH-08,DRV-014,Kocaeli,Antalya,2023-05-20,2023-05-27,2023-05-27,7,7,0,False,,1.31,Zamanında Teslim,4.2,Economy,0.75
DEL-005951,ORD-005951,WH-03,DRV-085,İzmir,Bursa,2024-05-06,2024-05-09,2024-05-15,3,9,6,True,Trafik Yoğunluğu,2.59,Gecikmeli Teslim,1.0,Standard,1.15
DEL-005952,ORD-005952,WH-06,DRV-058,Adana,Erzurum,2024-08-28,2024-08-31,2024-08-31,3,3,0,False,,44.46,Zamanında Teslim,4.7,Standard,9.88
DEL-005953,ORD-005953,WH-03,DRV-026,İzmir,İstanbul,2024-04-07,2024-04-14,2024-04-14,7,7,0,False,,39.91,Zamanında Teslim,4.1,Economy,25.34
DEL-005954,ORD-005954,WH-06,DRV-062,Adana,İstanbul,2023-08-16,2023-08-19,2023-08-19,3,3,0,False,,49.21,Zamanında Teslim,4.1,Standard,21.87
DEL-005955,ORD-005955,WH-08,DRV-097,Kocaeli,Antalya,2023-09-08,2023-09-15,2023-09-15,7,7,0,False,,1.7,Zamanında Teslim,4.1,Economy,0.97
DEL-005956,ORD-005956,WH-08,DRV-110,Kocaeli,Adana,2024-10-21,2024-10-24,2024-10-24,3,3,0,False,,5.21,Zamanında Teslim,5.0,Standard,1.49
DEL-005957,ORD-005957,WH-05,DRV-044,Antalya,Trabzon,2024-05-10,2024-05-11,2024-05-11,1,1,0,False,,122.85,Zamanında Teslim,5.0,Express,10.92
DEL-005958,ORD-005958,WH-06,DRV-047,Adana,Mersin,2023-03-18,2023-03-21,2023-03-21,3,3,0,False,,2.62,Zamanında Teslim,4.7,Standard,1.05
DEL-005959,ORD-005959,WH-06,DRV-072,Adana,İstanbul,2023-12-25,2023-12-26,2023-12-26,1,1,0,False,,14.68,Zamanında Teslim,4.1,Express,2.61
DEL-005960,ORD-005960,WH-08,DRV-086,Kocaeli,İstanbul,2023-12-27,2023-12-30,2023-12-30,3,3,0,False,,17.71,Zamanında Teslim,4.1,Standard,7.87
DEL-005961,ORD-005961,WH-04,DRV-036,Bursa,Antalya,2023-02-22,2023-02-23,2023-02-23,1,1,0,False,,26.06,Zamanında Teslim,5.0,Express,4.17
DEL-005962,ORD-005962,WH-06,DRV-060,Adana,Konya,2024-08-28,2024-08-31,2024-08-31,3,3,0,False,,17.68,Zamanında Teslim,4.3,Standard,7.07
DEL-005963,ORD-005963,WH-02,DRV-071,Ankara,Eskişehir,2023-07-10,2023-07-13,2023-07-14,3,4,1,True,Trafik Yoğunluğu,1.68,Gecikmeli Teslim,4.1,Standard,0.67
DEL-005964,ORD-005964,WH-06,DRV-074,Adana,Ankara,2024-07-02,2024-07-09,2024-07-09,7,7,0,False,,24.36,Zamanında Teslim,4.6,Economy,13.92
DEL-005965,ORD-005965,WH-05,DRV-029,Antalya,Ankara,2023-01-17,2023-01-20,2023-01-20,3,3,0,False,,4.5,Zamanında Teslim,4.8,Standard,1.8
DEL-005966,ORD-005966,WH-03,DRV-086,İzmir,İstanbul,2023-04-20,2023-04-21,2023-04-21,1,1,0,False,,5.62,Zamanında Teslim,4.6,Express,1.0
DEL-005967,ORD-005967,WH-05,DRV-099,Antalya,İzmir,2024-08-30,2024-09-02,2024-09-02,3,3,0,False,,48.6,Zamanında Teslim,4.5,Standard,19.44
DEL-005968,ORD-005968,WH-02,DRV-112,Ankara,İstanbul,2023-06-03,2023-06-04,2023-06-04,1,1,0,False,,64.46,Zamanında Teslim,4.4,Express,11.46
DEL-005969,ORD-005969,WH-02,DRV-006,Ankara,Diyarbakır,2024-07-12,2024-07-15,2024-07-17,3,5,2,True,Adres Bulunamadı,59.31,Gecikmeli Teslim,3.5,Standard,13.18
DEL-005970,ORD-005970,WH-08,DRV-030,Kocaeli,Kayseri,2023-06-09,2023-06-12,2023-06-12,3,3,0,False,,11.85,Zamanında Teslim,4.4,Standard,4.74
DEL-005971,ORD-005971,WH-02,DRV-044,Ankara,Bursa,2023-08-04,2023-08-11,2023-08-11,7,7,0,False,,3.18,Zamanında Teslim,4.6,Economy,2.02
DEL-005972,ORD-005972,WH-04,DRV-118,Bursa,Ankara,2023-04-02,2023-04-03,2023-04-03,1,1,0,False,,394.62,Zamanında Teslim,5.0,Express,63.14
DEL-005973,ORD-005973,WH-07,DRV-009,Konya,Ankara,2024-04-14,2024-04-17,2024-04-17,3,3,0,False,,6.1,Zamanında Teslim,5.0,Standard,2.44
DEL-005974,ORD-005974,WH-06,DRV-109,Adana,İstanbul,2024-12-04,2024-12-07,2024-12-08,3,4,1,True,Hava Koşulları,22.3,Gecikmeli Teslim,3.5,Standard,9.91
DEL-005975,ORD-005975,WH-03,DRV-089,İzmir,İzmir,2023-10-19,2023-10-20,2023-10-20,1,1,0,False,,100.88,Zamanında Teslim,4.7,Express,16.14
DEL-005976,ORD-005976,WH-03,DRV-086,İzmir,Ankara,2023-08-25,2023-09-01,2023-09-02,7,8,1,True,Araç Arızası,1.22,Gecikmeli Teslim,3.5,Economy,0.7
DEL-005977,ORD-005977,WH-02,DRV-097,Ankara,İstanbul,2024-11-11,2024-11-12,2024-11-12,1,1,0,False,,5.18,Zamanında Teslim,4.6,Express,0.92
DEL-005978,ORD-005978,WH-07,DRV-116,Konya,Adana,2023-09-10,2023-09-11,2023-09-11,1,1,0,False,,1303.57,Zamanında Teslim,3.6,Express,148.98
DEL-005979,ORD-005979,WH-01,DRV-019,İstanbul,Mersin,2024-10-01,2024-10-04,2024-10-04,3,3,0,False,,3.35,Zamanında Teslim,4.9,Standard,1.34
DEL-005980,ORD-005980,WH-02,DRV-063,Ankara,İstanbul,2024-03-04,2024-03-11,2024-03-11,7,7,0,False,,69.74,Zamanında Teslim,4.7,Economy,44.28
DEL-005981,ORD-005981,WH-04,DRV-118,Bursa,Antalya,2024-03-28,2024-03-31,2024-03-31,3,3,0,False,,4.15,Zamanında Teslim,5.0,Standard,1.66
DEL-005982,ORD-005982,WH-01,DRV-063,İstanbul,İstanbul,2023-05-17,2023-05-24,2023-05-24,7,7,0,False,,1.56,Zamanında Teslim,4.7,Economy,0.99
DEL-005983,ORD-005983,WH-07,DRV-081,Konya,Ankara,2023-06-19,2023-06-22,2023-06-23,3,4,1,True,Trafik Yoğunluğu,3.08,Gecikmeli Teslim,3.4,Standard,1.23
DEL-005984,ORD-005984,WH-05,DRV-045,Antalya,Bursa,2024-01-28,2024-01-31,2024-01-31,3,3,0,False,,48.26,Zamanında Teslim,4.0,Standard,21.45
DEL-005985,ORD-005985,WH-04,DRV-083,Bursa,Gaziantep,2024-06-26,2024-06-29,2024-06-29,3,3,0,False,,4.93,Zamanında Teslim,3.7,Standard,1.41
DEL-005986,ORD-005986,WH-01,DRV-079,İstanbul,İstanbul,2024-11-22,2024-11-25,2024-11-26,3,4,1,True,Araç Arızası,13.59,Gecikmeli Teslim,3.2,Standard,6.04
DEL-005987,ORD-005987,WH-02,DRV-058,Ankara,Ankara,2024-06-14,2024-06-17,2024-06-17,3,3,0,False,,191.08,Zamanında Teslim,3.6,Standard,76.43
DEL-005988,ORD-005988,WH-08,DRV-015,Kocaeli,Konya,2024-03-18,2024-03-25,2024-03-28,7,10,3,True,Yol Çalışması,4.6,Gecikmeli Teslim,1.7,Economy,2.63
DEL-005989,ORD-005989,WH-01,DRV-067,İstanbul,Ankara,2024-11-14,2024-11-17,2024-11-17,3,3,0,False,,49.38,Zamanında Teslim,4.9,Standard,19.75
DEL-005990,ORD-005990,WH-03,DRV-110,İzmir,Gaziantep,2023-07-01,2023-07-08,2023-07-08,7,7,0,False,,2.08,Zamanında Teslim,4.3,Economy,0.85
DEL-005991,ORD-005991,WH-03,DRV-019,İzmir,Diyarbakır,2024-08-21,2024-08-28,2024-08-29,7,8,1,True,Yüksek Sipariş Hacmi,8.32,Gecikmeli Teslim,3.5,Economy,2.64
DEL-005992,ORD-005992,WH-05,DRV-110,Antalya,Mersin,2024-08-20,2024-08-23,2024-08-23,3,3,0,False,,9.45,Zamanında Teslim,4.2,Standard,3.78
DEL-005993,ORD-005993,WH-06,DRV-067,Adana,İstanbul,2023-10-20,2023-10-23,2023-10-24,3,4,1,True,Depo Gecikme,2.29,Gecikmeli Teslim,4.1,Standard,1.02
DEL-005994,ORD-005994,WH-03,DRV-027,İzmir,Antalya,2024-08-14,2024-08-15,2024-08-15,1,1,0,False,,116.06,Zamanında Teslim,4.4,Express,18.57
DEL-005995,ORD-005995,WH-01,DRV-021,İstanbul,İstanbul,2023-11-26,2023-12-03,2023-12-03,7,7,0,False,,2.74,Zamanında Teslim,4.0,Economy,1.74
DEL-005996,ORD-005996,WH-05,DRV-090,Antalya,Ankara,2024-04-06,2024-04-07,2024-04-07,1,1,0,False,,44.75,Zamanında Teslim,4.1,Express,7.16
DEL-005997,ORD-005997,WH-07,DRV-058,Konya,Antalya,2024-03-23,2024-03-30,2024-03-31,7,8,1,True,Hava Koşulları,3.81,Gecikmeli Teslim,3.9,Economy,2.18
DEL-005998,ORD-005998,WH-03,DRV-085,İzmir,Adana,2024-01-09,2024-01-10,2024-01-11,1,2,1,True,Hava Koşulları,196.79,Gecikmeli Teslim,3.5,Express,22.49
DEL-005999,ORD-005999,WH-07,DRV-107,Konya,Kocaeli,2023-07-12,2023-07-15,2023-07-15,3,3,0,False,,15.88,Zamanında Teslim,4.3,Standard,7.06
DEL-006000,ORD-006000,WH-07,DRV-113,Konya,Ankara,2024-11-15,2024-11-22,2024-11-22,7,7,0,False,,9.89,Zamanında Teslim,4.7,Economy,5.65
DEL-006001,ORD-006001,WH-06,DRV-011,Adana,Konya,2023-10-07,2023-10-08,2023-10-08,1,1,0,False,,70.62,Zamanında Teslim,5.0,Express,11.3
DEL-006002,ORD-006002,WH-02,DRV-103,Ankara,Gaziantep,2023-06-04,2023-06-07,2023-06-07,3,3,0,False,,15.5,Zamanında Teslim,4.6,Standard,4.43
DEL-006003,ORD-006003,WH-04,DRV-012,Bursa,İstanbul,2023-07-16,2023-07-23,2023-07-23,7,7,0,False,,2.19,Zamanında Teslim,5.0,Economy,1.39
DEL-006004,ORD-006004,WH-04,DRV-100,Bursa,İzmir,2024-01-03,2024-01-10,2024-01-10,7,7,0,False,,4.09,Zamanında Teslim,5.0,Economy,2.34
DEL-006005,ORD-006005,WH-03,DRV-033,İzmir,Bursa,2023-07-08,2023-07-11,2023-07-11,3,3,0,False,,11.83,Zamanında Teslim,4.6,Standard,5.26
DEL-006006,ORD-006006,WH-02,DRV-069,Ankara,İstanbul,2024-02-10,2024-02-13,2024-02-13,3,3,0,False,,47.48,Zamanında Teslim,4.5,Standard,21.1
DEL-006007,ORD-006007,WH-05,DRV-057,Antalya,İstanbul,2023-06-11,2023-06-14,2023-06-14,3,3,0,False,,20.77,Zamanında Teslim,4.1,Standard,9.23
DEL-006008,ORD-006008,WH-08,DRV-064,Kocaeli,Bursa,2023-09-05,2023-09-08,2023-09-08,3,3,0,False,,149.04,Zamanında Teslim,3.7,Standard,66.24
DEL-006009,ORD-006009,WH-04,DRV-087,Bursa,İstanbul,2024-01-30,2024-02-06,2024-02-07,7,8,1,True,Hava Koşulları,16.79,Gecikmeli Teslim,3.7,Economy,10.66
DEL-006010,ORD-006010,WH-08,DRV-105,Kocaeli,Bursa,2024-07-02,2024-07-09,2024-07-10,7,8,1,True,Araç Arızası,5.51,Gecikmeli Teslim,3.3,Economy,3.5
DEL-006011,ORD-006011,WH-03,DRV-085,İzmir,Kocaeli,2023-02-23,2023-02-26,2023-02-26,3,3,0,False,,57.46,Zamanında Teslim,4.4,Standard,25.54
DEL-006012,ORD-006012,WH-05,DRV-058,Antalya,İzmir,2023-02-11,2023-02-14,2023-02-14,3,3,0,False,,4.1,Zamanında Teslim,4.2,Standard,1.64
DEL-006013,ORD-006013,WH-06,DRV-096,Adana,İstanbul,2023-01-22,2023-01-25,2023-02-02,3,11,8,True,Araç Arızası,92.0,Gecikmeli Teslim,1.7,Standard,40.89
DEL-006014,ORD-006014,WH-08,DRV-106,Kocaeli,Konya,2023-01-21,2023-01-28,2023-01-28,7,7,0,False,,12.37,Zamanında Teslim,4.4,Economy,7.07
DEL-006015,ORD-006015,WH-03,DRV-022,İzmir,Trabzon,2023-10-19,2023-10-22,2023-10-22,3,3,0,False,,206.28,Zamanında Teslim,4.0,Standard,45.84
DEL-006016,ORD-006016,WH-04,DRV-028,Bursa,Ankara,2023-12-21,2023-12-24,2023-12-24,3,3,0,False,,3.55,Zamanında Teslim,4.5,Standard,1.42
DEL-006017,ORD-006017,WH-04,DRV-036,Bursa,İzmir,2023-07-03,2023-07-10,2023-07-10,7,7,0,False,,11.27,Zamanında Teslim,4.6,Economy,6.44
DEL-006018,ORD-006018,WH-02,DRV-051,Ankara,Ankara,2024-07-19,2024-07-22,2024-07-22,3,3,0,False,,29.8,Zamanında Teslim,5.0,Standard,11.92
DEL-006019,ORD-006019,WH-07,DRV-109,Konya,Trabzon,2023-06-23,2023-06-30,2023-06-30,7,7,0,False,,4.85,Zamanında Teslim,4.8,Economy,1.54
DEL-006020,ORD-006020,WH-07,DRV-034,Konya,Adana,2024-11-18,2024-11-21,2024-11-21,3,3,0,False,,24.5,Zamanında Teslim,4.8,Standard,7.0
DEL-006021,ORD-006021,WH-04,DRV-054,Bursa,İzmir,2023-01-23,2023-01-24,2023-01-26,1,3,2,True,Trafik Yoğunluğu,77.44,Gecikmeli Teslim,3.1,Express,12.39
DEL-006022,ORD-006022,WH-06,DRV-057,Adana,Kayseri,2024-04-13,2024-04-14,2024-04-18,1,5,4,True,Yüksek Sipariş Hacmi,215.0,Gecikmeli Teslim,1.9,Express,34.4
DEL-006023,ORD-006023,WH-03,DRV-055,İzmir,İstanbul,2023-08-30,2023-09-06,2023-09-06,7,7,0,False,,1.65,Zamanında Teslim,4.3,Economy,1.05
DEL-006024,ORD-006024,WH-08,DRV-036,Kocaeli,İstanbul,2024-10-29,2024-11-01,2024-11-01,3,3,0,False,,85.75,Zamanında Teslim,4.2,Standard,38.11
DEL-006025,ORD-006025,WH-01,DRV-004,İstanbul,İstanbul,2023-12-22,2023-12-29,2023-12-29,7,7,0,False,,32.49,Zamanında Teslim,4.2,Economy,20.63
DEL-006026,ORD-006026,WH-05,DRV-047,Antalya,Ankara,2024-05-06,2024-05-13,2024-05-13,7,7,0,False,,2.96,Zamanında Teslim,5.0,Economy,1.69
DEL-006027,ORD-006027,WH-07,DRV-028,Konya,Adana,2023-10-17,2023-10-20,2023-10-20,3,3,0,False,,81.58,İptal,4.9,Standard,23.31
DEL-006028,ORD-006028,WH-07,DRV-083,Konya,İzmir,2023-12-22,2023-12-25,2023-12-25,3,3,0,False,,14.42,Zamanında Teslim,4.4,Standard,5.77
DEL-006029,ORD-006029,WH-06,DRV-102,Adana,İstanbul,2023-03-15,2023-03-18,2023-03-19,3,4,1,True,Yol Çalışması,13.19,Gecikmeli Teslim,4.3,Standard,5.86
DEL-006030,ORD-006030,WH-06,DRV-085,Adana,Trabzon,2024-09-18,2024-09-25,2024-09-25,7,7,0,False,,5.45,Zamanında Teslim,4.0,Economy,1.73
DEL-006031,ORD-006031,WH-06,DRV-018,Adana,İstanbul,2023-06-25,2023-07-02,2023-07-02,7,7,0,False,,3.01,Zamanında Teslim,4.4,Economy,1.91
DEL-006032,ORD-006032,WH-06,DRV-073,Adana,Samsun,2023-07-21,2023-07-24,2023-07-24,3,3,0,False,,166.84,Zamanında Teslim,3.9,Standard,47.67
DEL-006033,ORD-006033,WH-06,DRV-082,Adana,Ankara,2023-12-27,2023-12-30,2023-12-30,3,3,0,False,,9.72,Zamanında Teslim,4.7,Standard,3.89
DEL-006034,ORD-006034,WH-07,DRV-004,Konya,Mersin,2024-12-21,2024-12-22,2024-12-22,1,1,0,False,,5.44,Zamanında Teslim,4.5,Express,0.87
DEL-006035,ORD-006035,WH-07,DRV-081,Konya,Ankara,2023-11-13,2023-11-20,2023-11-21,7,8,1,True,Yüksek Sipariş Hacmi,87.64,Gecikmeli Teslim,3.3,Economy,50.08
DEL-006036,ORD-006036,WH-06,DRV-052,Adana,Kayseri,2024-02-17,2024-02-18,2024-02-19,1,2,1,True,Hava Koşulları,181.19,Gecikmeli Teslim,4.2,Express,28.99
DEL-006037,ORD-006037,WH-03,DRV-053,İzmir,İstanbul,2023-09-16,2023-09-19,2023-09-19,3,3,0,False,,215.5,Zamanında Teslim,5.0,Standard,95.78
DEL-006038,ORD-006038,WH-08,DRV-118,Kocaeli,İstanbul,2023-08-31,2023-09-07,2023-09-07,7,7,0,False,,27.78,Zamanında Teslim,4.6,Economy,17.64
DEL-006039,ORD-006039,WH-04,DRV-024,Bursa,Diyarbakır,2024-04-23,2024-04-30,2024-04-30,7,7,0,False,,7.43,Zamanında Teslim,4.6,Economy,2.36
DEL-006040,ORD-006040,WH-02,DRV-050,Ankara,Adana,2023-08-10,2023-08-13,2023-08-13,3,3,0,False,,5.63,Zamanında Teslim,5.0,Standard,1.61
DEL-006041,ORD-006041,WH-04,DRV-067,Bursa,Eskişehir,2023-03-07,2023-03-14,2023-03-14,7,7,0,False,,15.33,Zamanında Teslim,4.1,Economy,8.76
DEL-006042,ORD-006042,WH-02,DRV-119,Ankara,Konya,2023-11-11,2023-11-18,2023-11-19,7,8,1,True,Araç Arızası,2.4,Gecikmeli Teslim,3.1,Economy,1.37
DEL-006043,ORD-006043,WH-07,DRV-043,Konya,İzmir,2023-06-16,2023-06-23,2023-06-23,7,7,0,False,,1.87,Zamanında Teslim,4.6,Economy,1.07
DEL-006044,ORD-006044,WH-05,DRV-103,Antalya,Eskişehir,2024-05-25,2024-05-26,2024-05-26,1,1,0,False,,270.44,Zamanında Teslim,3.7,Express,43.27
DEL-006045,ORD-006045,WH-07,DRV-063,Konya,İstanbul,2023-07-31,2023-08-07,2023-08-07,7,7,0,False,,1.95,Zamanında Teslim,4.9,Economy,1.24
DEL-006046,ORD-006046,WH-06,DRV-026,Adana,İstanbul,2023-09-05,2023-09-08,2023-09-08,3,3,0,False,,26.26,Zamanında Teslim,4.3,Standard,11.67
DEL-006047,ORD-006047,WH-02,DRV-101,Ankara,Konya,2023-09-23,2023-09-24,2023-09-24,1,1,0,False,,16.06,Zamanında Teslim,4.9,Express,2.57
DEL-006048,ORD-006048,WH-06,DRV-016,Adana,İstanbul,2023-01-21,2023-01-24,2023-01-28,3,7,4,True,Hava Koşulları,14.24,Gecikmeli Teslim,3.2,Standard,6.33
DEL-006049,ORD-006049,WH-03,DRV-118,İzmir,İstanbul,2024-11-25,2024-11-26,2024-11-26,1,1,0,False,,34.54,Zamanında Teslim,4.1,Express,6.14
DEL-006050,ORD-006050,WH-08,DRV-079,Kocaeli,Konya,2023-03-20,2023-03-23,2023-03-23,3,3,0,False,,7.35,Zamanında Teslim,4.9,Standard,2.94
DEL-006051,ORD-006051,WH-08,DRV-104,Kocaeli,Bursa,2023-05-18,2023-05-19,2023-05-19,1,1,0,False,,31.78,Zamanında Teslim,3.9,Express,5.65
DEL-006052,ORD-006052,WH-02,DRV-070,Ankara,Adana,2024-04-02,2024-04-03,2024-04-03,1,1,0,False,,268.36,Zamanında Teslim,4.8,Express,30.67
DEL-006053,ORD-006053,WH-01,DRV-047,İstanbul,Antalya,2024-08-04,2024-08-11,2024-08-11,7,7,0,False,,18.32,Zamanında Teslim,4.8,Economy,10.47
DEL-006054,ORD-006054,WH-05,DRV-010,Antalya,İstanbul,2024-11-12,2024-11-15,2024-11-15,3,3,0,False,,5.24,Zamanında Teslim,4.5,Standard,2.33
DEL-006055,ORD-006055,WH-03,DRV-064,İzmir,İstanbul,2023-09-20,2023-09-23,2023-09-26,3,6,3,True,Gümrük Beklemesi,190.82,Gecikmeli Teslim,2.4,Standard,84.81
DEL-006056,ORD-006056,WH-01,DRV-008,İstanbul,İzmir,2023-02-14,2023-02-21,2023-02-22,7,8,1,True,Yol Çalışması,2.24,Gecikmeli Teslim,3.7,Economy,1.28
DEL-006057,ORD-006057,WH-02,DRV-001,Ankara,İstanbul,2024-02-09,2024-02-12,2024-02-18,3,9,6,True,Hava Koşulları,5.47,Gecikmeli Teslim,1.0,Standard,2.43
DEL-006058,ORD-006058,WH-08,DRV-081,Kocaeli,İstanbul,2023-05-05,2023-05-08,2023-05-08,3,3,0,False,,9.2,Zamanında Teslim,3.9,Standard,4.09
DEL-006059,ORD-006059,WH-03,DRV-113,İzmir,İstanbul,2023-11-08,2023-11-11,2023-11-12,3,4,1,True,Trafik Yoğunluğu,164.99,Gecikmeli Teslim,3.7,Standard,73.33
DEL-006060,ORD-006060,WH-08,DRV-014,Kocaeli,İstanbul,2024-11-27,2024-11-30,2024-12-03,3,6,3,True,Sürücü Değişimi,2.81,Gecikmeli Teslim,3.5,Standard,1.25
DEL-006061,ORD-006061,WH-02,DRV-049,Ankara,İstanbul,2024-11-04,2024-11-11,2024-11-11,7,7,0,False,,30.29,Zamanında Teslim,3.7,Economy,19.23
DEL-006062,ORD-006062,WH-08,DRV-085,Kocaeli,Eskişehir,2024-09-06,2024-09-13,2024-09-13,7,7,0,False,,4.06,Zamanında Teslim,4.1,Economy,2.32
DEL-006063,ORD-006063,WH-06,DRV-034,Adana,Bursa,2024-04-09,2024-04-12,2024-04-12,3,3,0,False,,29.14,Zamanında Teslim,5.0,Standard,12.95
DEL-006064,ORD-006064,WH-03,DRV-114,İzmir,Bursa,2023-08-11,2023-08-14,2023-08-14,3,3,0,False,,32.69,Zamanında Teslim,4.8,Standard,14.53
DEL-006065,ORD-006065,WH-04,DRV-097,Bursa,Bursa,2024-09-14,2024-09-21,2024-09-21,7,7,0,False,,6.13,Zamanında Teslim,4.0,Economy,3.89
DEL-006066,ORD-006066,WH-08,DRV-119,Kocaeli,Adana,2024-10-20,2024-10-21,2024-10-21,1,1,0,False,,89.07,Zamanında Teslim,4.4,Express,10.18
DEL-006067,ORD-006067,WH-06,DRV-068,Adana,İstanbul,2023-02-10,2023-02-17,2023-02-17,7,7,0,False,,2.49,Zamanında Teslim,4.1,Economy,1.58
DEL-006068,ORD-006068,WH-02,DRV-003,Ankara,İzmir,2024-05-29,2024-06-05,2024-06-05,7,7,0,False,,10.97,Zamanında Teslim,4.4,Economy,6.27
DEL-006069,ORD-006069,WH-01,DRV-035,İstanbul,Ankara,2023-08-17,2023-08-24,2023-08-24,7,7,0,False,,2.57,Zamanında Teslim,4.8,Economy,1.47
DEL-006070,ORD-006070,WH-01,DRV-009,İstanbul,Adana,2024-08-16,2024-08-23,2024-08-23,7,7,0,False,,2.06,Zamanında Teslim,3.9,Economy,0.84
DEL-006071,ORD-006071,WH-08,DRV-084,Kocaeli,Adana,2024-10-03,2024-10-06,2024-10-06,3,3,0,False,,9.17,Zamanında Teslim,4.2,Standard,2.62
DEL-006072,ORD-006072,WH-02,DRV-020,Ankara,Ankara,2024-06-06,2024-06-13,2024-06-13,7,7,0,False,,369.93,Zamanında Teslim,4.1,Economy,211.39
DEL-006073,ORD-006073,WH-01,DRV-032,İstanbul,Ankara,2024-10-14,2024-10-17,2024-10-17,3,3,0,False,,44.4,Zamanında Teslim,3.9,Standard,17.76
DEL-006074,ORD-006074,WH-04,DRV-085,Bursa,Samsun,2023-10-13,2023-10-16,2023-10-16,3,3,0,False,,21.59,Zamanında Teslim,5.0,Standard,6.17
DEL-006075,ORD-006075,WH-01,DRV-092,İstanbul,İzmir,2023-07-08,2023-07-11,2023-07-11,3,3,0,False,,11.6,Zamanında Teslim,4.2,Standard,4.64
DEL-006076,ORD-006076,WH-01,DRV-017,İstanbul,Bursa,2023-08-22,2023-08-29,2023-08-29,7,7,0,False,,7.92,Zamanında Teslim,3.9,Economy,5.03
DEL-006077,ORD-006077,WH-04,DRV-020,Bursa,Gaziantep,2023-02-26,2023-03-05,2023-03-06,7,8,1,True,Araç Arızası,3.63,Gecikmeli Teslim,3.5,Economy,1.48
DEL-006078,ORD-006078,WH-06,DRV-005,Adana,Adana,2024-07-26,2024-07-27,2024-07-28,1,2,1,True,Sürücü Değişimi,66.15,Gecikmeli Teslim,3.5,Express,7.56
